0.00001,1000,vgg16,0,0.8899999952,0.9149999952
0.00001,1000,vgg16,1,0.9449999976,0.9249999905
0.00001,1000,vgg16,2,0.9349999952,0.9199999928
0.00001,1000,vgg16,3,0.9599999905,0.9550000095
0.00001,1000,vgg16,4,0.9200000072,0.9100000024
0.00001,2000,vgg16,0,0.9749999952,0.9799999976
0.00001,2000,vgg16,1,0.9799999976,0.9849999976
0.00001,2000,vgg16,2,0.965,0.9649999952
0.00001,2000,vgg16,3,0.9649999952,0.9749999976
0.00001,2000,vgg16,4,0.9799999976,0.9899999976
0.0001,1000,vgg16,0,0.0001,0.5,0.5449999964237213
0.0001,1000,vgg16,1,0.0001,0.9699999928474426,0.9949999976158143
0.0001,1000,vgg16,2,0.0001,0.5,0.5
0.0001,1000,vgg16,3,0.0001,0.5,0.4800000001490116
0.0001,1000,vgg16,4,0.0001,0.5,0.5
0.0001,2000,vgg16,0,0.0001,0.5,0.5
0.0001,2000,vgg16,1,0.0001,0.5,0.5
0.0001,2000,vgg16,2,0.0001,0.5,0.515
0.0001,2000,vgg16,3,0.0001,0.5,0.5
0.0001,2000,vgg16,4,0.0001,0.5,0.5
1e-06,1000,vgg16,0,0.7600000047683716,0.7600000047683716
1e-06,1000,vgg16,1,0.8600000023841858,0.8600000023841858
1e-06,1000,vgg16,2,0.7549999928474427,0.7650000071525573
1e-06,1000,vgg16,3,0.8250000047683715,0.7850000095367432
1e-06,1000,vgg16,4,0.7800000047683716,0.7800000047683716
1e-06,2000,vgg16,0,0.9299999928474426,0.9299999928474426
1e-06,2000,vgg16,1,0.95,0.95
1e-06,2000,vgg16,2,0.9250000095367432,0.9200000071525574
1e-06,2000,vgg16,3,0.9449999952316284,0.9549999952316284
1e-06,2000,vgg16,4,0.9400000071525574,0.9450000047683715
