0.00001,1000,vgg16,0,0.9949999976,1
0.00001,1000,vgg16,1,0.99,1
0.00001,1000,vgg16,2,0.9849999952,0.9949999976
0.00001,1000,vgg16,3,0.9899999976,0.9899999976
0.00001,1000,vgg16,4,0.99,0.99
0.00001,2000,vgg16,0,0.995,1
0.00001,2000,vgg16,1,1,1
0.00001,2000,vgg16,2,0.9949999976,0.9949999976
0.00001,2000,vgg16,3,1,1
0.00001,2000,vgg16,4,0.995,1
0.0001,1000,vgg16,0,0.0001,1.0,1.0
0.0001,1000,vgg16,1,0.0001,0.9949999976158143,1.0
0.0001,1000,vgg16,2,0.0001,0.5,0.5649999988079071
0.0001,1000,vgg16,3,0.0001,0.5,0.5
0.0001,1000,vgg16,4,0.0001,0.5,0.5
0.0001,2000,vgg16,0,0.0001,0.5,0.5
0.0001,2000,vgg16,1,0.0001,0.5,0.5250000017881393
0.0001,2000,vgg16,2,0.0001,0.5,0.5199999976158142
0.0001,2000,vgg16,3,0.0001,0.5,0.545
0.0001,2000,vgg16,4,0.0001,0.5,0.5100000011920929
1e-06,1000,vgg16,0,0.85,0.85
1e-06,1000,vgg16,1,0.9749999976158142,0.9749999976158142
1e-06,1000,vgg16,2,0.9799999976158142,0.9799999976158142
1e-06,1000,vgg16,3,0.9799999976158142,0.9799999976158142
1e-06,1000,vgg16,4,0.99,0.99
1e-06,2000,vgg16,0,0.9799999904632568,0.9799999904632568
1e-06,2000,vgg16,1,0.9899999952316284,0.9899999976158143
1e-06,2000,vgg16,2,1.0,1.0
1e-06,2000,vgg16,3,1.0,1.0
1e-06,2000,vgg16,4,0.99,0.99
