0.00001,1000,vgg16,0,0.7849999952,0.7749999976
0.00001,1000,vgg16,1,0.7899999905,0.7600000024
0.00001,1000,vgg16,2,0.8250000024,0.7650000024
0.00001,1000,vgg16,3,0.8649999952,0.855
0.00001,1000,vgg16,4,0.7649999928,0.8050000095
0.00001,2000,vgg16,0,0.9350000024,0.9449999905
0.00001,2000,vgg16,1,0.9249999905,0.9050000072
0.00001,2000,vgg16,2,0.9099999952,0.9200000095
0.00001,2000,vgg16,3,0.9199999952,0.9300000072
0.00001,2000,vgg16,4,0.9300000072,0.9349999905
0.0001,1000,vgg16,0,0.0001,0.8299999976158142,0.6499999928474426
0.0001,1000,vgg16,1,0.0001,0.9049999952316284,0.915
0.0001,1000,vgg16,2,0.0001,0.5,0.505
0.0001,1000,vgg16,3,0.0001,0.5,0.5100000000745059
0.0001,1000,vgg16,4,0.0001,0.5,0.5549999952316285
0.0001,2000,vgg16,0,0.0001,0.5,0.5
0.0001,2000,vgg16,1,0.0001,0.5,0.5
0.0001,2000,vgg16,2,0.0001,0.5,0.5
0.0001,2000,vgg16,3,0.0001,0.5,0.5
0.0001,2000,vgg16,4,0.0001,0.5,0.5
1e-06,1000,vgg16,0,0.5849999904632568,0.5849999904632568
1e-06,1000,vgg16,1,0.5950000047683716,0.5900000023841858
1e-06,1000,vgg16,2,0.5200000011920929,0.4900000047683716
1e-06,1000,vgg16,3,0.5999999952316284,0.5900000047683716
1e-06,1000,vgg16,4,0.5400000011920929,0.5400000011920929
1e-06,2000,vgg16,0,0.7399999976158143,0.7399999976158143
1e-06,2000,vgg16,1,0.8099999904632569,0.8099999904632569
1e-06,2000,vgg16,2,0.9000000071525573,0.9000000071525573
1e-06,2000,vgg16,3,0.8700000023841858,0.8700000023841858
1e-06,2000,vgg16,4,0.865,0.865
