
250,vgg16,0,1.9541523170471191,0.5949999952316284
250,vgg16,1,1.8594040060043335,0.5400000095367432
250,vgg16,2,1.981299033164978,0.5450000095367432
250,vgg16,3,2.458599410057068,0.6050000071525574
250,vgg16,4,2.072630786895752,0.5250000047683716
250,vgg16_imagenet,0,0.6908949637413024,0.5399999976158142
250,vgg16_imagenet,1,0.6916006946563721,0.5549999928474426
250,vgg16_imagenet,2,0.6907877922058105,0.5650000023841858
250,vgg16_imagenet,3,0.6897883534431457,0.5399999976158142
250,vgg16_imagenet,4,0.6915744853019714,0.5400000047683716
250,vgg19_imagenet,0,0.6875887346267701,0.5499999952316285
250,vgg19_imagenet,1,0.6946987247467041,0.47500000476837156
250,vgg19_imagenet,2,0.6931644082069397,0.4649999964237213
250,vgg19_imagenet,3,0.6895793890953064,0.5500000071525574
250,vgg19_imagenet,4,0.6915958547592163,0.5450000071525574
250,inception_v3_imagenet,0,0.6993255138397216,0.4949999904632568
250,inception_v3_imagenet,1,0.727160804271698,0.4800000008940697
250,inception_v3_imagenet,2,0.7231445288658143,0.4550000023841858
250,inception_v3_imagenet,3,0.7167870450019836,0.5000000047683716
250,inception_v3_imagenet,4,0.71910071849823,0.5200000011920929
250,inception_resnet_v2_imagenet,0,0.6934016180038453,0.4799999982118607
500,vgg16,0,1.7189017915725708,0.5800000023841858
500,vgg16,1,2.1826291370391844,0.5350000047683716
500,vgg16,2,2.5109096240997313,0.6100000011920929
500,vgg16,3,2.1323283386230467,0.5949999904632568
500,vgg16,4,2.4618857288360596,0.5000000047683716
500,vgg16_imagenet,0,0.6834892058372497,0.5849999976158142
500,vgg16_imagenet,1,0.687779290676117,0.5349999976158142
500,vgg16_imagenet,2,0.6844290208816528,0.5900000047683716
500,vgg16_imagenet,3,0.686865668296814,0.5550000023841858
500,vgg16_imagenet,4,0.6813460946083069,0.585
500,vgg19_imagenet,0,0.6797182846069336,0.6349999952316284
500,vgg19_imagenet,1,0.6832015562057495,0.6000000095367432
500,vgg19_imagenet,2,0.6879863262176513,0.5849999904632568
500,vgg19_imagenet,3,0.687686185836792,0.5550000095367431
500,vgg19_imagenet,4,0.6823224449157714,0.6799999928474426
500,inception_v3_imagenet,0,0.7152287578582763,0.5250000001490116
500,inception_v3_imagenet,1,0.7031932544708251,0.49000000953674316
500,inception_v3_imagenet,2,0.7205587553977967,0.4949999952316284
500,inception_v3_imagenet,3,0.7279139018058777,0.5049999904632568
500,inception_v3_imagenet,4,0.6838302421569824,0.5700000047683715
500,inception_resnet_v2_imagenet,0,0.7930619490146636,0.4949999976158142
500,inception_resnet_v2_imagenet,1,0.8492371308803558,0.5
500,inception_resnet_v2_imagenet,2,0.7369249248504639,0.46499999284744264
500,inception_resnet_v2_imagenet,3,0.9059007149934769,0.5
500,inception_resnet_v2_imagenet,4,0.7146820044517517,0.5200000017881393
500,mobilenet_imagenet,0,0.8380561947822571,0.48500000715255737
500,mobilenet_imagenet,1,0.7505248641967773,0.5399999976158142
500,mobilenet_imagenet,2,0.9855725401639939,0.5
500,mobilenet_imagenet,3,0.7449757981300354,0.46499999284744264
500,mobilenet_imagenet,4,0.758423056602478,0.5049999952316284
500,xception_imagenet,0,0.6897497820854187,0.46999999523162844
500,xception_imagenet,1,0.6765858864784241,0.5500000071525574
500,xception_imagenet,2,0.6887217926979065,0.5299999904632569
500,xception_imagenet,3,0.6898413586616516,0.4849999928474426
500,xception_imagenet,4,0.6855633926391601,0.5099999976158142
